hs10,hs10_desc,wave,effective_date,tariff
"8529900500","PRNTD CIR ASSEM,PRNTD CIR BRD & CERAMIC SUBSTRAT W/ COMPNTS ASSEMBL THEREON,FR COLR TV RECEIVERS,SBASSEM CTNG 1 OR > OF SUCH BRDS ENTRD W/ COMPONENTS","China",06jul2018,.25
"8529900600","PRNTD CIR ASSEM,PRNTD CIR BRD & CERAMIC SUBSTRAT W/ COMPNTS ASSEMLD THEREON,FR COLR TV RECVERS,SUBASSEM CNTG 1 OR > OF SUCH BRDS OR SBSTR,NOT W/COMPN","China",06jul2018,.25
"8529900900","PRINTED CIRCUIT ASSEMBLIES, FOR TELEVISION CAMERAS, NESOI","China",06jul2018,.25
"8529901620","PRINTED CIRCUIT ASSEMBLIES AND SUBASSEMBLIES CONSISTING OF 2 OR MORE PARTS OR PIECES FASTENED OR JOINED TOGETHER OF RADAR APPARATUS","China",06jul2018,.25
"8529901640","PRINTED CIRCUIT ASSEMBLIES,& SUBASSEMBLIES CONSISTING OF 2 OR MORE PARTS OR PIECES FASTENED OR JOINED TOGETHER,OF RADIO NAVIGATIONAL AID APPARATUS","China",06jul2018,.25
"8529901660","PRINTED CIRCUIT ASSEMBLIES & SUBASSEMBLIES CONSISTING OF 2 OR MORE PARTS OR PIECES FASTENED OR JOINED TOGETHER, OF RADIO REMOTE CONTROL APPARATUS","China",06jul2018,.25
"8529901920","PRINTED CIRCUIT ASSEMBLIES, OF RADAR APPARATUS, NESOI","China",06jul2018,.25
"8529901940","PRINTED CIRCUIT ASSEMBLIES, OF RADIO NAVIGATIONAL AID APPARATUS, NESOI","China",06jul2018,.25
"8529901960","PRINTED CIRCUIT ASSEMBLIES, OF RADIO REMOTE CONTROL APPS, NESOI","China",06jul2018,.25
"8529902200","PRINTED CIRCUIT ASSEMBLIES FOR USE WITH APPARATUS OF 8525 TO 8528, EXCEPT FOR TV, RADAR, RADIO NAVIGATIONAL AID OR RADIO REMOTE CONTROL APPS, NESOI","China",06jul2018,.25
"8529902401","TRANCEIVER ASSEMBLIES FOR THE APPARATUS OF SUBHEADING 8526.10, OTHER THAN PRINTED CIRCUIT ASSEMBLIES","China",06jul2018,.25
"8529902900","TELEVISION TUNERS AS SPECIFIED IN ADDITIONAL U.S. NOTE 10 TO THIS CHAPTER, OTHER THAN PRINTED CIRCUIT ASSEMBLIES","China",06jul2018,.25
"8529903300","SUBASSMB PARTS FOR COLOR TV RECVRS, GT= 2 PC BRDS/ CERAMIC SUBSTRTS,COMPNTS ASSMBLD (EXCEPT TUNRS/CONVERG ASSMB) W/ COMPTS LISTED IN ADD US NOTE4,CH85","China",06jul2018,.25
"8529903600","SUBASSEMBLY PARTS FOR COLOR TV RECEIVERS CONATINING GT=2 PC BRDS/ CRMC SUBSTRAT W/ COMPNTS ASSEMBLED, EXCEPT TUNERS OR CONVERGENCE ASSEMBLIES, NESOI","China",24sep2018,.1
"8529903900","TELEVISION RECEIVER PARTS AS SPECIFIED IN ADDITIONAL US NOTE 10, CH85. OTHER THAN PC ASSEMBLIES, NESOI","China",24sep2018,.1
"8529904300","COMBINATN OF PRTS SPECIFD IN ADD U.S. NOTE 10 TO THIS CHPT:SUBASSEM,FR CLR TV RECVRS,CONTNG GT=2 PC BRDS OR CERAMC SUBSTRAT W/COMPNT,ENTRD W/COMPNTS","China",24sep2018,.1
"8529904600","COMBINATN OF PRTS SPECIFD IN ADD U.S. NOTE 10 TO THIS CHPT: SUBASSEM,FR CLR TV RCVR,CONTNG GT=2 PC BRDS OR CERAMC SUBSTRAT W/COMPNT ASSEMLD, NESOI","China",06jul2018,.25
"8529904900","COMBINATION OF PARTS SPECIFIED IN ADDITIONAL U.S. NOTE 10 TO THIS CHAPTER, NESOI","China",24sep2018,.1
"8529905400","FLAT PANEL SCREEN ASSEMBLIES FOR TV RECEPTION APPARATUS, COLOR VIDEO MONITORS AND VIDEO PROJECTORS","China",24sep2018,.1
"8529906300","PRINTED CIRCUIT ASSEMBLY PARTS INCLUDING FACE PLATES AND LOCK LATCHES FOR TELEVISION CAMERAS, NESOI","China",06jul2018,.25
"8529906800","PRINTED CIRCUIT ASSEMBLY PARTS, INCLUDING FACE PLATES AND LOCK LATCHES OF TELEVISION APPARATUS (EXCEPT FOR TELEVISION CAMERAS), NESOI","China",06jul2018,.25
"8529907300","PRINTED CIRCUIT ASSEMBLY PARTS, INCLUDING FACE PLATES AND LOCK LATCHES, OF RADAR, RADIO NAVIGATIONAL AID OR RADIO REMOTE CONTROL APPARATUS,NESOI","China",06jul2018,.25
"8529907500","PRINTED CIRCUITS ASSEMBLY PARTS, INCLUDING FACE PLATES AND LOCK LATCHES, FOR USE WITH THE APPARATUS OF HEADINGS 8525-8528, NESOI","China",24sep2018,.1
"8529907800","MOUNTED LENSES SUITABLE FOR USE IN & ENTERED SEPERATELY FROM CLOSED-CIRCUIT TELEVISION CAMERAS","China",06jul2018,.25
"8529908100","TELEVISION CAMERA PARTS, NESOI","China",06jul2018,.25
"8529908300","TELEVISION APPARATUS PARTS, NESOI","China",06jul2018,.25
"8529908600","TRANSMISSION /RECEPTION APP PARTS FOR RADIO TELEPHONY/GRAPHY/BROADCAST OR TRANSMISSION APPS PARTS FOR VID/DIG CAMERAS, EXCEPT PARTS OF CELL PHNS,NESOI","China",24sep2018,.1
"8529908800","SUBASSEMBLS,FOR COLR TV RECVRS,CONTAING GT=2 PC BRDS OR CERMC SUBSTRT W/COMPNTS ASSEMLD THEREON,ENTRD W/COMPNT ENTRD IN U.S. NOTE 4 TO CHAPTER 85","China",24sep2018,.1
"8529908900","SUBASSEMBLS,FOR COLR TV RECVRS,CONTAING GT 2 PC BRDS OR CERMC SUBSTRT W/COMPNTS ASSEML  D THEREON,EXC TUNERS OR CONVRGN ASSEM, NESOI","China",06jul2018,.25
"8529909345","CONVERGENCE ASSEMBLIES, FOCUS COILS, & DEGAUSING COILS FOR TELEVISION RECEIVERS","China",06jul2018,.25
"8529909380","TELEVISION RECEIVER PARTS, OTHER THAN SUBASSEMBLIES,CONVERGENCE ASSEMBLIES, FLYBACKS, FOCUS COILS AND DEGAUSSING COILS","China",06jul2018,.25
"8529909520","ASSEMBLIES AND SUBASSEMBLIES OF RADAR APPARATUS,CONSISTING OF 2 OR MORE PARTS OR PIECES FASTENED OR JOINED TOGETHER","China",06jul2018,.25
"8529909540","ASSEMBLIES AND SUBASSEMBLIES OF RADIO NAVIGATIONAL AID APPARATUS (EXC RADAR),CONSISTING OF 2 OR MORE PARTS OR PIECES FASTENED OR JOINED TOGETHER","China",06jul2018,.25
"8529909560","ASSEMBLIES AND SUBASSEMBLIES OF RADIO REMOTE CONTROL APPARATUS, CONSISTING OF 2 OR MORE PARTS OR PIECES FASTENED OR JOINED TOGETHER","China",06jul2018,.25
"8529909720","RADAR APPARATUS PARTS, NESOI","China",06jul2018,.25
"8529909740","RADIO NAVIGATIONAL AID APPARATUS (EXCEPT RADAR) PARTS, NESOI","China",06jul2018,.25
"8529909760","RADIO REMOTE OCNTROL APPARATUS PARTS, NESOI","China",06jul2018,.25
"8529909900","PARTS OF HEADINGS 8525 TO 8528, NESOI","China",06jul2018,.25
"8530100000","ELECTRICAL SIGNALING, SAFETY OR TRAFFIC CONTROL EQUIPMENT FOR RAILWAYS, STREETCAR LINES OR SUBWAYS","China",06jul2018,.25
"8530800000","ELECTRICAL SIGNAL, SAFETY OR TRAFFIC CONTROL EQUIPMENT FOR ROADS, INLAND WATERWAY, PARKING FACILITY, PORT INSTALLATION OR AIRFIELD, EXC OF HEAD 8606","China",06jul2018,.25
"8530900000","ELECTRICAL SIGNALING PARTS FOR TRAFFIC CONTROL, SAFETY EQUIPMENT FOR RAILWAY, SUBWAYS, ROADS, AIRFIELDS, WATERWAYS AND PARKING FACILITIES","China",06jul2018,.25
"8531100015","SMOKE DETECTORS, BATTERY POWERED","China",24sep2018,.1
"8531100025","SMOKE DETECTORS, NESOI","China",24sep2018,.1
"8531100035","BURGLAR ALARMS, ELECTRIC","China",24sep2018,.1
"8531100045","BURGLAR OR FIRE ALARMS AND SIMILAR APPARATUS, NESOI","China",24sep2018,.1
"8531200020","INDICATOR PANALS INCORPORATING LIQUID CRYSTAL DEVICES (LCD'S)","China",24sep2018,.1
"8531200040","INDICATOR PANELS INCORPORATING LIGHT EMITTING DIODES (LED'S)","China",24sep2018,.1
"8531901500","PRINTED CIRCUIT ASSEMBLIES OF INDICATOR PANELS INCORPORATING LIQUID CRYSTAL DEVICES (LCD'S) OR LIGHT EMITTING DIODES (LED'S)","China",24sep2018,.1
"8531903000","PRINTED CIRCUIT ASSEAMBLIES OF ELECTRIC SOUND OR VISUAL SIGNALING APPARATUS, NESOI","China",24sep2018,.1
"8531907500","PARTS OF INDICATOR PANELS INCORPORATING LIQUID CRYSTAL DEVICES (LCD'S) OR LIGHT EMITTING DIODES (LED'S), NESOIAGING ALERT DEVICES OF SUBHEADING 8531.2","China",24sep2018,.1
"8531909000","PARTS OF ELECTRIC SOUND OR VISUAL SIGNALING APPARATUS OTHER THAN PRINTED CIRCUIT ASSEMBLIES; NESOI","China",24sep2018,.1
"8531909001","PARTS OF ELECTRIC SOUND OR VISUAL SIGNALING APPARATUS OTHER THAN PRINTED CIRCUIT ASSEMBLIES; NESOI","China",24sep2018,.1
"8532100000","FIXED CAPACITORS, DESIGNED FOR USE IN 50/60 HZ CIRCUITS, WITH REACTIVE POWER CAPACITY NOT LESS THAN 0.5 KVAR","China",06jul2018,.25
"8532210020","FIXED CAPACITORS, TANTALUM ELECTROLYTIC, METAL CASE","China",06jul2018,.25
"8532210040","FIXED CAPACITORS, TANTALUM ELECTROLYTIC, OTHER THAN METAL CASE, DIPPED","China",06jul2018,.25
"8532210050","FIXED CAPACITORS, TANTALUM ELECTROLYTIC, DESIGNED FOR SURFACE MOUNTING (CHIPS)","China",06jul2018,.25
"8532210080","FIXED CAPACITORS, TANTALUM ELECTROLYTIC, NESOI","China",06jul2018,.25
"8532220020","FIXED CAPACITORS, ALUMINUM ELECTROLYTIC, NOT EXCEEDING 18MM IN DIAMETER","China",06jul2018,.25
"8532220040","FIXED CAPACITORS, ALUMINUM ELECTROLYTIC,EXCEEDING 18 MM BUT NOT EXCEEDING 35 MM IN DIAMETER","China",06jul2018,.25
"8532220055","FIXED CAPACITORS, ALUMINUM ELECTROLYTIC,EXCEEDING 35 MM IN DIAMETER BUT NOT EXCEEDING 51 MM IN DIAMETER","China",06jul2018,.25
"8532220085","FIXED CAPACITORS, ALUMINUM ELECTROLYTIC,EXCEEDING 51 MM IN DIAMETER","China",06jul2018,.25
"8532230020","FIXED CAPACITORS, CERAMIC DIELECTRIC, SINGLE LAYER, CHIPS","China",06jul2018,.25
"8532230040","FIXED CAPACITORS, CERAMIC DIELECTRIC, SINGLE LAYER, AXIAL LEADS","China",06jul2018,.25
"8532230060","FIXED CAPACITORS, CERAMIC DIELECTRIC, SINGLE LAYER, RADIAL LEADS","China",06jul2018,.25
"8532240020","FIXED CAPACITORS, CERAMIC DIELECTRIC, MULTILAYER, CHIPS","China",06jul2018,.25
"8532240040","FIXED CAPACITORS, CERAMIC DIELECTRIC, MULTILAYER, AXIAL LEADS","China",06jul2018,.25
"8532240060","FIXED CAPACITORS, CERAMIC DIELECTRIC, MULTILAYER, RADIAL LEADS","China",06jul2018,.25
"8532250010","FIXED CAPACITORS, DIELECTRIC OF PAPER OR PLASTIC, ALTERNATING CURRENT, LESS THAN 300 V","China",06jul2018,.25
"8532250020","FIXED CAPACITORS, DIELECTRIC OF PAPER OR PLASTIC, AC, 300 V OR GREATER BUT LESS THAN 600 V","China",06jul2018,.25
"8532250030","FIXED CAPACITORS, DIELECTRIC OF PAPER OR PLASTIC, ALTERNATING CURRENT 600V OR GREATER BUT LESS THAN 1000 V","China",06jul2018,.25
"8532250040","FIXED CAPACITORS, DIELECTRIC OF PAPER OR PLASTIC, AC, 1000 V OR GREATER","China",06jul2018,.25
"8532250045","FIXED CAPACITORS, PAPER, PLASTIC, LEADLESS, DIELECTRIC, DESIGNED FOR SURFACE MOUNTING (SMD) BY CONTACT","China",06jul2018,.25
"8532250050","FIXED CAPACITORS, DIELECTRIC OF PAPER OR PLASTIC, LEADLESS, NESOI","China",06jul2018,.25
"8532250055","FIXED CAPACITORS, PAPER/ PLASTIC, LEADLESS, DIELECTRIC, NESOI","China",06jul2018,.25
"8532250060","FIXED CAPACITORS, DIELECTRIC OF PAPER OR PLASTIC, AXIAL LEADS, NESOI","China",06jul2018,.25
"8532250070","FIXED CAPACITORS, DIELECTRIC OF PAPER OR PLASTIC, RADIAL LEADS, NESOI","China",06jul2018,.25
"8532250080","FIXED CAPACITORS, DIELECTRIC OF PAPER OR PLASTIC, NESOI","China",06jul2018,.25
"8532290020","FIXED CAPACITORS, MICA DIELECTRIC, NESOI","China",06jul2018,.25
"8532290040","FIXED CAPACITORS, NESOI","China",06jul2018,.25
"8532300010","VARIABLE OR ADJUSTABLE (PRESET) CAPACITORS, MICA, CERAMIC OR GLASS DIELECTRIC","China",06jul2018,.25
"8532300090","VARIABLE OR ADJUSTABLE CAPACITORS, NESOI","China",06jul2018,.25
"8532900000","ELECTRICAL CAPACITOR PARTS","China",06jul2018,.25
"8533100020","FIXED CARBON RESISTORS, COMPOSITION OR FILM TYPE, DESIGNED FOR SURFACE MOUNTING, HAVING MORE THAN TWO TERMINALS","China",06jul2018,.25
"8533100042","FIXED CARBON RESISTORS, COMPOSITION OR FILM TYPE, DESIGNED FOR SURFACE MOUNTING, HAVING TWO TERMINALS","China",06jul2018,.25
"8533100057","FIXED CARBON RESISTORS, COMPOSITION OR FILM TYPE, HAVING MORE THAN TWO LEADS (RESISTOR NETWORK)","China",06jul2018,.25
"8533100060","FIXED RESISTORS, CARBON COMPOSITION, HAVING TWO LEADS","China",06jul2018,.25
"8533100065","FIXED RESISTORS, CARBON FILM, HAVING TWO LEADS","China",06jul2018,.25
"8533100070","FIXED CARBON RESISTORS FILM, COMPOSITION, 2 LEADS","China",06jul2018,.25
"8533210010","FIXED RESISTORS, POWER HANDLING CAPACITY NOT EXCEEDING 20 W,SMD, MORE THAN TWO TERMINALS, DUAL-IN-LINE PACKAGE","China",06jul2018,.25
"8533210020","FIXED RESISTORS, POWER HANDLING CAPACITY NOT EXCEEDING 20W,SMD, HAVING MORE THAN TWO TERMINALS, NESOI","China",06jul2018,.25
"8533210025","FIXED RESISTORS,FOR A POWER HANDLING CAPACITY NOT EXCEEDING 20 W,DESIGNED FOR SURFACE MOUNTING (SMD) BY CONTACT,HAVING MORE THAN TWO TERMINALS, NESOI","China",06jul2018,.25
"8533210030","FIXED RESISTORS, POWER HANDLING CAPACITY NOT EXCEEDING 20W,SMD, HAVING TWO TERMINALS, FLAT RESISTOR CHIPS","China",06jul2018,.25
"8533210040","FIXED RESISTORS, POWER HANDLING CAPACITY NOT EXCEEDING 20W,SMD, HAVING TWO TERMINALS, CYLINDRICAL LEADLESS","China",06jul2018,.25
"8533210045","FIXED RESISTORS,FOR A POWER HANDLING CAPACITY NOT EXCEEDING 20 W,DESIGNED FOR SURFACE MOUNTING, HAVING TWO TERMINALS, NESOI","China",06jul2018,.25
"8533210050","FIXED RESISTORS, POWER HANDLING CAPACITY NOT EXCEEDING 20 W,MORE THAN TWO LEADS, SINGLE-IN-LINE","China",06jul2018,.25
"8533210060","FIXED RESISTORS, POWER HANDLING CAPACITY NOT EXCEEDING 20W, MORE THAN TWO LEADS, DUAL-IN-LINE","China",06jul2018,.25
"8533210070","FIXED RESISTORS, POWER HANDLING CAPACITY EXCEEDING 20 W,MORE THAN TWO LEADS, NESOI","China",06jul2018,.25
"8533210075","FIXED RESISTORS, HAVING MORE THAN 2 LEADS, (RESISTOR NETWORKS), NESOI","China",06jul2018,.25
"8533210080","FIXED RESISTORS, FOR A POWER HANDLING CAPACITY NOT EXCEEDING 2OW, HAVING TWO LEADS, WIREWOUND","China",06jul2018,.25
"8533210090","FIXED RESISTORS, FOR A POWER HANDLING CAPACITY NOT EXCEEDING 20 W, HAVING TWO LEADS, NESOI","China",06jul2018,.25
"8533290000","FIXED RESISTORS, FOR A POWER HANDLING CAPACITY EXCEEDING 20 W, NESOI","China",06jul2018,.25
"8533310000","WIREWOUND VARIABLE RESISTORS, FOR A POWER HANDLING CAPACITY NOT EXCEEDING 20 W","China",06jul2018,.25
"8533390040","WIREWOUND VARIABLE RESISTORS, DIMMERS","China",24sep2018,.1
"8533390080","WIREWOUND VARIABLE RESISTORS, NESOI","China",24sep2018,.1
"8533404000","METAL OXIDE VARISTORS","China",06jul2018,.25
"8533408040","RHEOSTAT AND RESISTOR TYPE MOTOR STARTERS AND CONTROLLERS","China",06jul2018,.25
"8533408050","VARIABLE RESISTORS/ POTENTIOMETERS CERMET, NESOI","China",06jul2018,.25
"8533408060","VARIABLE RESISTORS/ POTENTIOMETERS, METAL GLAZE","China",06jul2018,.25
"8533408070","VARIABLE RESISTORS, POTENTIOMETERS, NESOI","China",06jul2018,.25
"8533904000","VARIABLE RESISTOR PARTS OF CERAMIC OR METALLIC MATERIALS, ELECTRICALLY OR MECHANICALLY REACTIVE TO CHANGE IN TEMPE","China",23aug2018,.25
"8533908000","ELECTRIC RESISTOR PARTS, NESOI","China",06jul2018,.25
"8534000020","PC, PLASTICS IMPREGNATED, NOT FLEXIBLE TYPE, HAVING A BASE WHOLLY OF IMPREGNATED GLASS WITH 3 OR MORE LAYERS OF CONDUCTING MATERIALS","China",24sep2018,.1
"8534000040","PRINTED CIRCUITS, PLASTICS IMPREGNATED, NOT FLEXIBLE TYPE, HAVING A BASE WHOLLY OF IMPREGNATED GLASS, W/3 OR LESS LAYERS OF CONDUCTING MATERIAL, NESOI","China",24sep2018,.1
"8534000050","PRINTED CIRCUITS, PLASTIC IMPREGNATED, NOT FLEXIBLE TYPE, HAVING A BASE WHOLLY OF IMPREGNATED PAPER","China",24sep2018,.1
"8534000070","PRINTED CIRCUITS, PLASTICS IMPREGNATED, NESOI","China",24sep2018,.1
"8534000080","PRINTED CIRCUITS, FLEXIBLE TYPE","China",24sep2018,.1
"8534000085","PRINTED CIRCUITS HAVING A CERAMIC BASE","China",24sep2018,.1
"8534000095","PRINTED CIRCUITS, NESOI","China",24sep2018,.1
"8535100020","FUSES IN CIRCUITS OF 2,300 V OR MORE","China",06jul2018,.25
"8535100040","FUSES FOR A VOLTAGE EXCEEDING 1,000 V BUT UNDER 2,300 V","China",06jul2018,.25
"8535210000","AUTOMATIC CIRCUIT BREAKERS FOR A VOLTAGE EXCEEDING 1000 V BUT LESS THAN 72.5 KV","China",06jul2018,.25
"8535290020","AUTOMATIC CIRCUIT BREAKERS IN CIRCUITS OF 345 KV OR MORE","China",06jul2018,.25
"8535290040","AUTOMATIC CIRCUIT BREAKERS IN CIRCUITS OF 72.5 KV BUT LESS THAN 345 KV","China",06jul2018,.25
"8535300040","ISOLATING AND MAKE AND BREAK SWITCHES, KNIFE TYPE, FOR A VOLTAGE EXCEEDING 1,000 V","China",06jul2018,.25
"8535300080","ISOLATING SWITCHES AND MAKE-AND-BREAK SWITCHES, FOR A VOLTAGE EXCEEDING 1,000 V, NESOI","China",06jul2018,.25
"8535400000","LIGHTNING ARRESTORS, VOLTAGE LIMITERS AND SURGE SUPPRESSORS, FOR VOLTAGE EXCEEDING 1000 V","China",24sep2018,.1
"8535904000","MOTOR STARTERS AND MOTOR OVERLOAD PROTECTORS, FOR VOLTAGE EXCEEDING 1000 V","China",06jul2018,.25
"8535908020","TERMINALS, ELECTRIC SPLICES & ELECTRIC COUPLINGS FOR A VOLTAGE EXCEEDING 1,000 V","China",06jul2018,.25
"8535908040","ELECTRICAL CONNECTORS, FOR A VOLTAGE EXCEEDING 1,000 V, NESOI","China",06jul2018,.25
"8535908060","ELECTRICAL SWITCHING & CIRCUIT PROTECTION APPARATUS & CONNECTORS, FOR A VOLTAGE EXCEEDING 1000 VOLTS, NESOI","China",06jul2018,.25
"8535908090","ELECTRICAL APPARATUS FOR SWITCHING OR PROTECTING ELECTRICAL CIRCUITS, FOR A VOLTAGE EXCEEDING 1000 V, NESOI","China",06jul2018,.25
"8536100020","FUSES, GLASS CARTRIDGE, FOR A VOLTAGE NOT EXCEEDING 1000 VOLTS","China",06jul2018,.25
"8536100040","FUSES, EXCEPT GLASS CARTRIDGE, FOR A VOLTAGE NOT EXCEEDING 1,000 V","China",06jul2018,.25
"8536200020","AUTOMATIC CIRCUIT BREAKERS, MOLDED CASE, FOR A VOLTAGE NOT EXCEEDING 1,000 V","China",06jul2018,.25
"8536200040","AUTOMATIC CIRCUIT BREAKERS, FOR A VOLTAGE NOT EXCEEDING 1,000 V, NESOI","China",06jul2018,.25
"8536304000","MOTOR OVERLOAD PROTECTORS, FOR A VOLTAGE NOT EXCEEDING 1000 V","China",06jul2018,.25
"8536308000","ELECTRIC CIRCUIT PROTECTION APPARATUS, NESOI","China",23aug2018,.25
"8536410005","AUTOMOTIVE SIGNALING FLASHERS, FOR A VOLTAGE NOT EXCEEDING 60 VOLTS","China",06jul2018,.25
"8536410020","RELAYS, ELECTROMECHANICAL, WITH CONTACTS RATED LESS THAN 10 A, FOR A VOLTAGE NOT EXCEEDING 60 V","China",06jul2018,.25
"8536410030","RELAYS, EXCEPT ELECTROMECHANICAL, WITH CONTACTS RATED LESS THAN 10 A, FOR A VOLTAGE NOT EXCEEDING 60 V","China",06jul2018,.25
"8536410045","CONTACTORS, FOR A VOLTAGE NOT EXCEEDING 60 V","China",06jul2018,.25
"8536410050","RELAYS, ELECTROMECHANICAL, FOR A VOLTAGE NOT EXCEEDING 60 V, NESOI","China",06jul2018,.25
"8536410060","RELAYS FOR PROTECTING ELECTRICAL CIRCUITS, FOR A VOLTAGE NOT EXCEEDING 60 V, NESOI","China",06jul2018,.25
"8536490050","RELAYS, ELECTROMECHANICAL, WITH CONTACTS RATED AT LESS THAN 10 A, FOR A VOLTAGE EXCEEDING 60 V BUT NOT EXCEEDING 1000 V","China",06jul2018,.25
"8536490055","RELAYS, EXCEPT ELECTROMECHANICAL, WITH CONTACTS RATED AT LESS THAN 10 A, FOR A VOLTAGE EXCEEDING 60 V BUT NOT EXCEEDING 1000V","China",06jul2018,.25
"8536490065","CONTACTORS FOR A VOLTAGE EXCEEDING 60 V BUT NOT EXCEEDING 1,000 V","China",06jul2018,.25
"8536490075","RELAYS, ELECTROMECHANICAL, FOR A VOLTAGE EXCEEDING 60 V BUT NOT EXCEEDING 1,000 V, NESOI","China",06jul2018,.25
"8536490080","RELAYS, FOR A VOLTAGE EXCEEDING 60 V BUT NOT EXCEEDING 1,000 V, NESOI","China",06jul2018,.25
"8536504000","MOTOR STARTERS, FOR A VOLTAGE NOT EXCEEDING 1,000 V","China",06jul2018,.25
"8536507000","ELECTRONIC AC SWITCHES W/ OPTICALLY COUPLED INPUT/OUTPUT CIRCUITS; ELECTRONIC SWITCHES; ELECTROMECHANICAL SNAP-ACTION SWITCHES FOR A CURRENT LT=11 AMP","China",23aug2018,.25
"8536509020","SWITCHES, ROTARY, RATED AT NOT OVER 5 A, FOR A VOLTAGE NOT EXCEEDING 1,000 V","China",06jul2018,.25
"8536509025","SWITCHES, ROTARY, RATED AT OVER 5 A, FOR A VOLTAGE NOT EXCEEDING 1,000 VOLTS","China",06jul2018,.25
"8536509030","SWITCHES, PUSH-BUTTON, RATED AT NOT OVER 5 A, FOR A VOLTAGE NOT EXCEEDING 1,000 V","China",06jul2018,.25
"8536509031","SWITCHES, PUSH-BUTTON, RATED AT NOT OVER 5 A, FOR A VOLTAGE NOT EXCEEDING 1,000 V, MOMENTARY CONTACT TYPE","China",06jul2018,.25
"8536509032","SWITCHES, PUSH-BUTTON, RATED AT NOT OVER 5 A, FOR A VOLTAGE NOT EXCEEDING 1,000 V, GANG SWITCHES","China",06jul2018,.25
"8536509033","SWITCHES, PUSH-BUTTON, RATED AT NOT OVER 5 A, FOR A VOLTAGE NOT EXCEEDING 1,000 V, NESOI","China",06jul2018,.25
"8536509035","SWITCHES, PUSH-BUTTON, RATED AT OVER 5 A, FOR A VOLTAGE NOT EXCEEDING 1,000 V","China",06jul2018,.25
"8536509040","SWITCHES, SNAP-ACTION, OTHER THAN LIMIT, FOR A VOLTAGE NOT EXCEEDING 1,000 V","China",06jul2018,.25
"8536509045","SWITCHES, KNIFE, FOR A VOLTAGE NOT EXCEEDING 1,000 V","China",06jul2018,.25
"8536509050","SWITCHES, SLIDE, FOR A VOLTAGE NOT EXCEEDING 1,000 V","China",06jul2018,.25
"8536509055","SWITCHES, LIMIT, NESOI, FOR A VOLTAGE NOT EXCEEDING 1,000 VOLTS","China",06jul2018,.25
"8536509065","SWITCHES, FOR A VOLTAGE NOT EXCEEDING 1000 VOLTS, NESOI","China",06jul2018,.25
"8536610000","LAMPHOLDERS","China",24sep2018,.1
"8536694010","ELECTRICAL CONNECTORS, COAXIAL TYPE, FOR A VOLTAGE NOT EXCEEDING 1,000 V","China",06jul2018,.25
"8536694020","ELECTRICAL CONNECTORS, CYLINDRICAL, MULTICONTACT TYPE, FOR A VOLTAGE NOT EXCEEDING 1,000 V","China",06jul2018,.25
"8536694030","ELECTRICAL CONNECTORS, RACK AND PANEL TYPE, FOR A VOLTAGE NOT EXCEEDING 1,000 V","China",06jul2018,.25
"8536694040","ELECTRICAL CONNECTORS, PRINTED CIRCUIT TYPE, FOR A VOLTAGE NOT EXCEEDING 1,000 V","China",06jul2018,.25
"8536694051","ELECTRICAL CONNECTORS, RIBBON OR FLAT CABLE TYPE, FOR A VOLTAGE NOT EXCEEDING 1,000 V","China",06jul2018,.25
"8536698000","ELECTRICAL PLUGS & SOCKETS, FOR A VOLTAGE NOT EXCEEDING 1,000 V, NESOI","China",24sep2018,.1
"8536700000","CONNECTORS FOR OPTICAL FIBERS, OPTICAL FIBER BUNDLES OR CABLES","China",23aug2018,.25
"8536904000","TERMINALS, ELECTRICAL SPLICES AND ELECTRICAL COUPLINGS; WAFER PROBERS WITH A VOLTAGE NOT EXCEEDING 1000 VOLTS","China",06jul2018,.25
"8536908510","ELECTRICAL DISTRIBUTION DUCTS, FOR A VOLTAGE NOT EXCEEDING 1,000 V","China",06jul2018,.25
"8536908530","ELECTRICAL JUNCTION BOXES, FOR A VOLTAGE NOT EXCEEDING 1,000 V","China",06jul2018,.25
"8536908585","ELECTRICAL APPARATUS FOR SWITCHING OR PROTECTING ELECTRICAL CIRCUITS, OR FOR MAKING CONNECTION TO/ IN ELECTRICAL CIRCUITS,FOR A VOLTAGE LT=1000V,NESOI","China",06jul2018,.25
"8537103000","BASES EQUIPD W. GT=2 APPARAT OF HEAD 8535/8536, FOR ELECTRICAL CONTRL/DISTRIBTN, ASSMBLD W OUTR HOUSING FOR GOODS OF HEAD 8421,8422,8450,8516,LT=1000V","China",23aug2018,.25
"8537106000","MOTOR CONTROL CENTERS, FOR A VOLTAGE NOT EXCEEDING 1,000 V","China",06jul2018,.25
"8537108000","OTHER TOUCH SCREENS W/O DISP CAP, FOR INC INTO APP HAVING DISP, WFUNC BY DETE PRES&LOC OF TOUCH IN DISP AREA FOR VOLTAGE NOT EXCEEDING 1000V","China",06jul2018,.25
"8537109120","SWITCHGEAR ASSEMBLIES AND SWITCHBOARDS FOR A VOLTAGE NOT EXCEEDING 1000 V","China",24sep2018,.1
"8537109130","NUMERICAL CONTROLS FOR CONTROLLING MACHINE TOOLS, FOR VOLTAGE NOT EXCEEDING 1,000 V","China",24sep2018,.1
"8537109150","PANEL BOARDS AND DISTRIBUTION BOARDS, FOR VOLTAGES LT= 1,000 VOLTS","China",24sep2018,.1
"8537109160","PROGRAMABLE CONTROLLERS FOR A VOLTAGE NOT EXCEEDING 1,000 VOLTS","China",24sep2018,.1
